broker_name	remote_id	ticket_section	ticket_row	ticket_count	ticket_price	event_name	event_occurs_at
Aaron Lowinger Ticketing LLC	113566791	416	2	6	228.96	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566804	416	9	8	193.98	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566816	417	10	5	185.50	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566828	418	2	9	241.68	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566841	418	10	6	187.62	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566858	420C	2	1	245.92	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566869	422	2	5	224.72	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566880	423	1	3	237.44	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566891	423	6	4	187.62	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566903	423	9	6	189.74	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566914	425	5	9	198.22	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566925	428	1	5	206.70	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566936	429	2	2	185.50	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	113566947	431A	1	6	206.70	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	114688358	224	12	4	514.10	ALCS: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-13
Aaron Lowinger Ticketing LLC	115486316	136 DUGOUT BOX	B	4	567.10	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Aaron Lowinger Ticketing LLC	115486332	247	3	4	471.70	NLCS: TBD at St. Louis Cardinals - Home Game 3 (Date TBD) (If Necessary)	2019-10-18
Aaron Lowinger Ticketing LLC	113566656	202	16	4	290.44	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566667	209	9	9	367.82	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566678	210	12	4	355.10	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566691	214A	12	4	568.16	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566703	224	3	4	912.93	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566714	412	1	8	277.72	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566726	413	2	3	263.94	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566737	415	2	12	283.02	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566748	415	8	3	232.14	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566759	415	9	3	227.90	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566770	415	10	16	265.00	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566781	415	11	8	254.40	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566792	416	2	6	277.72	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566805	416	9	8	259.70	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566817	417	10	3	238.50	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566829	418	2	9	293.62	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566843	418	10	6	243.80	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566859	420C	2	7	298.92	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566870	422	2	5	272.42	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566881	423	1	3	288.32	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566892	423	6	4	236.38	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566904	423	9	6	249.10	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566915	425	5	9	270.30	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566926	428	1	5	272.42	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566937	429	2	2	206.70	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566948	431A	1	6	258.64	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	114688359	224	12	4	683.70	ALCS: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-19
Aaron Lowinger Ticketing LLC	113566657	202	16	4	348.74	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566668	209	9	9	420.82	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566679	210	12	4	421.88	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566693	214A	12	4	569.01	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566704	224	3	4	1265.64	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566715	412	1	8	313.31	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566727	413	2	3	310.23	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566738	415	2	12	316.49	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566749	415	8	3	283.02	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566760	415	9	3	280.90	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566771	415	10	16	306.34	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566782	415	11	8	297.86	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566793	416	2	6	312.25	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566806	416	9	8	302.10	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566818	417	10	5	285.14	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566830	418	2	9	324.97	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566845	418	10	6	289.38	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566860	420C	2	7	329.21	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566871	422	2	5	308.01	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566882	423	1	3	320.73	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566893	423	6	4	285.14	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566905	423	9	6	293.62	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566916	425	5	9	310.58	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566927	428	1	5	308.01	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566938	429	2	2	273.48	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566949	431A	1	6	304.93	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	114688360	224	12	4	694.30	ALCS: TBD at New York Yankees - Home Game 4 (Date TBD) (If Necessary)	2019-10-20
Aaron Lowinger Ticketing LLC	113566658	202	16	2	1004.88	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566669	209	9	9	1425.70	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566680	210	12	4	1425.70	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566694	214A	12	4	2623.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566705	224	3	4	3683.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566716	412	1	8	1277.30	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566728	413	2	3	1393.90	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566739	415	2	12	1404.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566750	415	8	3	1192.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566772	415	10	16	1245.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566783	415	11	8	1224.30	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566795	416	2	6	1378.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566807	416	9	8	1234.90	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566819	417	10	5	1192.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566831	418	2	9	1457.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566847	418	10	6	1203.10	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566861	420C	2	7	1484.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566872	422	2	5	1351.50	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566883	423	1	3	1431.00	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566894	423	6	4	1203.10	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566906	423	9	6	1213.70	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566917	425	5	9	1256.10	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566928	428	1	5	1256.10	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566950	431A	1	6	1362.10	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	114688362	224	12	4	3545.70	World Series: TBD at New York Yankees - Home Game 1 (Date TBD) (If Necessary)	2019-10-22
Aaron Lowinger Ticketing LLC	113566659	202	16	4	1245.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566670	209	9	9	1563.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566681	210	12	4	1563.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566695	214A	12	4	2623.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566706	224	3	4	3683.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566717	412	1	8	1266.70	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566729	413	2	3	1277.30	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566740	415	2	12	1404.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566751	415	8	3	1224.30	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566762	415	9	3	1213.70	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566773	415	10	16	1309.10	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566784	415	11	8	1287.90	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566796	416	2	6	1378.00	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566808	416	9	8	1298.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566820	417	10	5	1256.10	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566833	418	2	9	1457.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566850	418	10	6	1266.70	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566862	420C	2	7	1484.00	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566873	422	2	5	1351.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566884	423	1	3	1431.00	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566895	423	6	4	1234.90	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566907	423	9	6	1277.30	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566918	425	5	9	1319.70	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566929	428	1	5	1245.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566940	429	2	2	1044.10	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566951	431A	1	6	1245.50	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	114688363	224	12	4	3672.90	World Series: TBD at New York Yankees - Home Game 2 (Date TBD) (If Necessary)	2019-10-23
Aaron Lowinger Ticketing LLC	113566660	202	16	4	1425.70	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566671	209	9	9	1775.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566682	210	12	4	1881.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566696	214A	12	4	2835.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566707	224	3	4	5559.70	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566718	412	1	8	1401.32	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566730	413	2	3	1383.30	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566741	415	2	12	1449.02	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566752	415	8	3	1203.10	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566763	415	9	3	1192.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566774	415	10	16	1289.38	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566785	415	11	8	1257.58	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566798	416	2	6	1411.92	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566809	416	9	8	1273.48	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566822	417	10	5	1209.88	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566834	418	2	9	1523.22	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566852	418	10	6	1225.78	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566863	420C	2	7	1560.32	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566874	422	2	5	1374.82	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566885	423	1	3	1486.12	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566896	423	6	4	1213.70	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566908	423	9	6	1241.68	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566919	425	5	9	1305.28	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566930	428	1	5	1374.82	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566941	429	2	2	1192.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566952	431A	1	6	1351.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	114688364	224	12	4	3895.50	World Series: TBD at New York Yankees - Home Game 3 (Date TBD) (If Necessary)	2019-10-29
Aaron Lowinger Ticketing LLC	113566661	202	16	4	1898.93	World Series: TBD at New York Yankees- Home Game 4 (Date TBD) (If Necessary)	2019-10-30
Aaron Lowinger Ticketing LLC	113566672	209	9	9	2053.22	World Series: TBD at New York Yankees- Home Game 4 (Date TBD) (If Necessary)	2019-10-30
Aaron Lowinger Ticketing LLC	113566683	210	12	4	3047.50	World Series: TBD at New York Yankees- Home Game 4 (Date TBD) (If Necessary)	2019-10-30
